orig_pc,orig_pc_part,orig_instruction,is_conditional_branch,is_constant_jump,is_computed_jump,srcA,srcB,dst,is_memory_read,is_memory_write,mem_addr,branch_taken
2147520098,0,"bgeu    a0, a2, pc - 20",Y,N,N,10,12,,N,N,2147548808,N
2147520102,0,"c.mv    a5, a0",N,N,N,10,,15,N,N,2147548808,N
2147520104,0,"c.addi  a5, 8",N,N,N,,,15,N,N,2147548808,N
2147520106,0,"sd      a1, -8(a5)",N,N,N,11,15,,N,Y,2147548760,N
2147520110,0,"bltu    a5, a2, pc - 6",Y,N,N,15,12,,N,N,2147548760,Y
2147520104,0,"c.addi  a5, 8",N,N,N,,,15,N,N,2147548760,N
2147520106,0,"sd      a1, -8(a5)",N,N,N,11,15,,N,Y,2147548768,N
2147520110,0,"bltu    a5, a2, pc - 6",Y,N,N,15,12,,N,N,2147548768,N
2147520114,0,ret,N,N,Y,1,,,N,N,2147548768,Y
2147502276,0,"c.ldsp  a0, 32(sp)",N,N,N,2,,10,Y,N,2147548208,N
2147502278,0,jal     pc + 0x45b0,N,Y,N,,,1,N,N,2147548208,Y
2147520118,0,"lbu     a5, 0(a0)",N,N,N,10,,15,Y,N,2147548208,N
2147520122,0,"c.beqz  a5, pc + 18",Y,N,N,15,,,N,N,2147548208,N
2147520124,0,"c.mv    a5, a0",N,N,N,10,,15,N,N,2147548208,N
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,Y
2147520126,0,"c.addi  a5, 1",N,N,N,,,15,N,N,2147548208,N
2147520128,0,"lbu     a4, 0(a5)",N,N,N,15,,14,Y,N,2147548208,N
2147520132,0,"c.bnez  a4, pc - 6",Y,N,N,14,,,N,N,2147548208,N
2147520134,0,"sub     a0, a5, a0",N,N,N,15,10,10,N,N,2147548208,N
2147520138,0,ret,N,N,Y,1,,,N,N,2147548208,Y
2147502282,0,"c.andi  a0, -4",N,N,N,,,10,N,N,2147548208,N
2147502284,0,"c.addi  a0, 8",N,N,N,,,10,N,N,2147548208,N
2147502286,0,"c.mv    a3, s2",N,N,N,18,,13,N,N,2147548208,N
2147502288,0,"c.addi4spn a2, sp, 24",N,N,N,2,,12,N,N,2147548208,N
2147502290,0,"c.mv    a1, s5",N,N,N,21,,11,N,N,2147548208,N
2147502292,0,"c.add   a0, s8",N,N,N,24,,10,N,N,2147548208,N
2147502294,0,jal     pc - 0xba,N,Y,N,,,1,N,N,2147548208,Y
2147502108,0,"c.li    a5, 1",N,N,N,,,15,N,N,2147548208,N
2147502110,0,"c.addi16sp sp, -192",N,N,N,,,2,N,N,2147548208,N
2147502112,0,"c.slli  a5, 32",N,N,N,,,15,N,N,2147548208,N
2147502114,0,"c.sdsp  s0, 176(sp)",N,N,N,8,2,,N,Y,2147548160,N
2147502116,0,"c.sdsp  s1, 168(sp)",N,N,N,9,2,,N,Y,2147548152,N
2147502118,0,"c.addi  a5, 2",N,N,N,,,15,N,N,2147548152,N
2147502120,0,"lui     s1, 0xff0",N,N,N,,,9,N,N,2147548152,N
2147502124,0,"lui     s0, 0xff010",N,N,N,,,8,N,N,2147548152,N
2147502128,0,"c.sdsp  s2, 160(sp)",N,N,N,18,2,,N,Y,2147548144,N
2147502130,0,"c.sdsp  s3, 152(sp)",N,N,N,19,2,,N,Y,2147548136,N
2147502132,0,"c.sdsp  s4, 144(sp)",N,N,N,20,2,,N,Y,2147548128,N
2147502134,0,"c.sdsp  s5, 136(sp)",N,N,N,21,2,,N,Y,2147548120,N
2147502136,0,"c.sdsp  s6, 128(sp)",N,N,N,22,2,,N,Y,2147548112,N
2147502138,0,"c.sdsp  s7, 120(sp)",N,N,N,23,2,,N,Y,2147548104,N
2147502140,0,"c.sdsp  s8, 112(sp)",N,N,N,24,2,,N,Y,2147548096,N
2147502142,0,"c.sdsp  s9, 104(sp)",N,N,N,25,2,,N,Y,2147548088,N
2147502144,0,"c.sdsp  s10, 96(sp)",N,N,N,26,2,,N,Y,2147548080,N
2147502146,0,"c.sdsp  ra, 184(sp)",N,N,N,1,2,,N,Y,2147548168,N
2147502148,0,"c.sdsp  s11, 88(sp)",N,N,N,27,2,,N,Y,2147548072,N
2147502150,0,"c.mv    s3, a2",N,N,N,12,,19,N,N,2147548072,N
2147502152,0,"c.mv    s8, a0",N,N,N,10,,24,N,N,2147548072,N
2147502154,0,"c.mv    s5, a1",N,N,N,11,,21,N,N,2147548072,N
2147502156,0,"c.mv    s2, a3",N,N,N,13,,18,N,N,2147548072,N
2147502158,0,"c.sdsp  a2, 24(sp)",N,N,N,12,2,,N,Y,2147548008,N
2147502160,0,"c.sdsp  a5, 40(sp)",N,N,N,15,2,,N,Y,2147548024,N
2147502162,0,"c.sdsp  a2, 48(sp)",N,N,N,12,2,,N,Y,2147548032,N
2147502164,0,"c.li    s10, 0",N,N,N,,,26,N,N,2147548032,N
2147502166,0,"addi    s1, s1, 255",N,N,N,9,,9,N,N,2147548032,N
2147502170,0,"addi    s0, s0, -256",N,N,N,8,,8,N,N,2147548032,N
2147502174,0,"c.li    s9, 2",N,N,N,,,25,N,N,2147548032,N
2147502176,0,"c.li    s4, 3",N,N,N,,,20,N,N,2147548032,N
2147502178,0,"auipc   s7, 0x6",N,N,N,,,23,N,N,2147548032,N
2147502182,0,"addi    s7, s7, -802",N,N,N,23,,23,N,N,2147548032,N
2147502186,0,"auipc   s6, 0x6",N,N,N,,,22,N,N,2147548032,N
2147502190,0,"addi    s6, s6, -794",N,N,N,22,,22,N,N,2147548032,N
2147502194,0,"lw      a5, 0(s8)",N,N,N,24,,15,Y,N,2147548032,N
2147502198,0,"srliw   a4, a5, 8",N,N,N,15,,14,N,N,2147548032,N
2147502202,0,"slliw   a5, a5, 8",N,N,N,15,,15,N,N,2147548032,N
2147502206,0,"c.and   a5, s0",N,N,N,8,,15,N,N,2147548032,N
